ts,spec_id,item_id,seed,provider,version,model,ok,empty,attempts,cost_usd,error
2026-07-07T23:11:55.991244+00:00,S12,D053,33,google,current,gemini-3.5-flash,True,False,1,0.001404,
2026-07-07T23:11:56.154761+00:00,S12,D054,11,google,current,gemini-3.5-flash,True,False,1,0.001467,
2026-07-07T23:11:56.344572+00:00,S12,D054,22,google,current,gemini-3.5-flash,True,False,1,0.001467,
2026-07-07T23:11:56.705497+00:00,S12,D054,33,google,current,gemini-3.5-flash,True,False,1,0.001521,
2026-07-07T23:11:56.895584+00:00,S12,D055,11,google,current,gemini-3.5-flash,True,False,1,0.001638,
2026-07-07T23:11:57.056731+00:00,S12,D055,22,google,current,gemini-3.5-flash,True,False,1,0.001611,
2026-07-07T23:11:57.198504+00:00,S12,D055,33,google,current,gemini-3.5-flash,True,False,1,0.001638,
2026-07-07T23:11:57.590605+00:00,S12,D056,22,google,current,gemini-3.5-flash,True,False,1,0.001647,
2026-07-07T23:11:57.755985+00:00,S12,D056,11,google,current,gemini-3.5-flash,True,False,1,0.001647,
2026-07-07T23:11:57.932880+00:00,S12,D056,33,google,current,gemini-3.5-flash,True,False,1,0.001647,
2026-07-07T23:11:58.042646+00:00,S12,D057,11,google,current,gemini-3.5-flash,True,False,1,0.001492,
2026-07-07T23:11:58.250133+00:00,S12,D057,22,google,current,gemini-3.5-flash,True,False,1,0.001636,
2026-07-07T23:11:58.516558+00:00,S12,D057,33,google,current,gemini-3.5-flash,True,False,1,0.001636,
2026-07-07T23:11:58.778165+00:00,S12,D058,22,google,current,gemini-3.5-flash,True,False,1,0.001395,
2026-07-07T23:11:58.789297+00:00,S12,D058,11,google,current,gemini-3.5-flash,True,False,1,0.001395,
2026-07-07T23:11:59.033803+00:00,S12,D059,11,google,current,gemini-3.5-flash,True,False,1,0.001503,
2026-07-07T23:11:59.063591+00:00,S12,D058,33,google,current,gemini-3.5-flash,True,False,1,0.001404,
2026-07-07T23:11:59.379270+00:00,S12,D059,22,google,current,gemini-3.5-flash,True,False,1,0.00153,
2026-07-07T23:11:59.614621+00:00,S12,D059,33,google,current,gemini-3.5-flash,True,False,1,0.001503,
2026-07-07T23:11:59.675386+00:00,S12,D060,11,google,current,gemini-3.5-flash,True,False,1,0.001422,
2026-07-07T23:12:00.010459+00:00,S12,D060,22,google,current,gemini-3.5-flash,True,False,1,0.001431,
2026-07-07T23:12:00.179883+00:00,S12,D060,33,google,current,gemini-3.5-flash,True,False,1,0.001431,
2026-07-07T23:12:00.413905+00:00,S12,D061,11,google,current,gemini-3.5-flash,True,False,1,0.001404,
2026-07-07T23:12:00.640227+00:00,S12,D061,22,google,current,gemini-3.5-flash,True,False,1,0.001404,
2026-07-07T23:12:00.756348+00:00,S12,D061,33,google,current,gemini-3.5-flash,True,False,1,0.001467,
2026-07-07T23:12:00.997603+00:00,S12,D062,11,google,current,gemini-3.5-flash,True,False,1,0.00144,
2026-07-07T23:12:01.150856+00:00,S12,D062,22,google,current,gemini-3.5-flash,True,False,1,0.00144,
2026-07-07T23:12:01.559387+00:00,S12,D062,33,google,current,gemini-3.5-flash,True,False,1,0.001557,
2026-07-07T23:12:01.670139+00:00,S12,D063,11,google,current,gemini-3.5-flash,True,False,1,0.001636,
2026-07-07T23:12:01.815383+00:00,S12,D063,22,google,current,gemini-3.5-flash,True,False,1,0.001565,
2026-07-07T23:12:02.035677+00:00,S12,D063,33,google,current,gemini-3.5-flash,True,False,1,0.001636,
2026-07-07T23:12:02.229297+00:00,S12,D064,11,google,current,gemini-3.5-flash,True,False,1,0.001458,
2026-07-07T23:12:02.466703+00:00,S12,D064,22,google,current,gemini-3.5-flash,True,False,1,0.001404,
2026-07-07T23:12:02.654905+00:00,S12,D064,33,google,current,gemini-3.5-flash,True,False,1,0.001458,
2026-07-07T23:12:02.892830+00:00,S12,D065,11,google,current,gemini-3.5-flash,True,False,1,0.001334,
2026-07-07T23:12:03.083253+00:00,S12,D065,22,google,current,gemini-3.5-flash,True,False,1,0.001334,
2026-07-07T23:12:03.293858+00:00,S12,D065,33,google,current,gemini-3.5-flash,True,False,1,0.001325,
2026-07-07T23:12:03.446183+00:00,S12,D066,11,google,current,gemini-3.5-flash,True,False,1,0.001485,
2026-07-07T23:12:03.679499+00:00,S12,D066,22,google,current,gemini-3.5-flash,True,False,1,0.001485,
2026-07-07T23:12:03.733630+00:00,S12,D066,33,google,current,gemini-3.5-flash,True,False,1,0.001485,
2026-07-07T23:12:04.143978+00:00,S12,D067,11,google,current,gemini-3.5-flash,True,False,1,0.001326,
2026-07-07T23:12:04.319349+00:00,S12,D067,22,google,current,gemini-3.5-flash,True,False,1,0.001371,
2026-07-07T23:12:04.339548+00:00,S12,D067,33,google,current,gemini-3.5-flash,True,False,1,0.001326,
2026-07-07T23:12:04.612095+00:00,S12,D068,11,google,current,gemini-3.5-flash,True,False,1,0.001414,
2026-07-07T23:12:04.735477+00:00,S12,D068,22,google,current,gemini-3.5-flash,True,False,1,0.001414,
2026-07-07T23:12:05.036028+00:00,S12,D068,33,google,current,gemini-3.5-flash,True,False,1,0.001414,
2026-07-07T23:12:05.323902+00:00,S12,D069,11,google,current,gemini-3.5-flash,True,False,1,0.00145,
2026-07-07T23:12:05.542385+00:00,S12,D069,22,google,current,gemini-3.5-flash,True,False,1,0.001442,
2026-07-07T23:12:05.628628+00:00,S12,D069,33,google,current,gemini-3.5-flash,True,False,1,0.001442,
2026-07-07T23:12:05.939674+00:00,S12,D070,11,google,current,gemini-3.5-flash,True,False,1,0.001406,
2026-07-07T23:12:06.147474+00:00,S12,D070,22,google,current,gemini-3.5-flash,True,False,1,0.001406,
2026-07-07T23:12:06.247991+00:00,S12,D070,33,google,current,gemini-3.5-flash,True,False,1,0.001406,
2026-07-07T23:12:06.469550+00:00,S12,D071,11,google,current,gemini-3.5-flash,True,False,1,0.001539,
2026-07-07T23:12:06.826437+00:00,S12,D071,33,google,current,gemini-3.5-flash,True,False,1,0.001548,
2026-07-07T23:12:06.960118+00:00,S12,D072,11,google,current,gemini-3.5-flash,True,False,1,0.001449,
2026-07-07T23:12:07.295494+00:00,S12,D072,22,google,current,gemini-3.5-flash,True,False,1,0.001449,
2026-07-07T23:12:07.452439+00:00,S12,D072,33,google,current,gemini-3.5-flash,True,False,1,0.001575,
2026-07-07T23:12:07.745716+00:00,S12,D073,11,google,current,gemini-3.5-flash,True,False,1,0.001485,
2026-07-07T23:12:07.856922+00:00,S12,D073,22,google,current,gemini-3.5-flash,True,False,1,0.001485,
2026-07-07T23:12:08.069657+00:00,S12,D073,33,google,current,gemini-3.5-flash,True,False,1,0.001458,
2026-07-07T23:12:08.238019+00:00,S12,D074,11,google,current,gemini-3.5-flash,True,False,1,0.001406,
2026-07-07T23:12:08.387939+00:00,S12,D074,22,google,current,gemini-3.5-flash,True,False,1,0.001406,
2026-07-07T23:12:08.614542+00:00,S12,D074,33,google,current,gemini-3.5-flash,True,False,1,0.001352,
2026-07-07T23:12:08.931310+00:00,S12,D075,11,google,current,gemini-3.5-flash,True,False,1,0.001584,
2026-07-07T23:12:09.262673+00:00,S12,D075,22,google,current,gemini-3.5-flash,True,False,1,0.001584,
2026-07-07T23:12:09.415936+00:00,S12,D075,33,google,current,gemini-3.5-flash,True,False,1,0.001584,
2026-07-07T23:12:09.582048+00:00,S12,D076,22,google,current,gemini-3.5-flash,True,False,1,0.001475,
2026-07-07T23:12:09.594615+00:00,S12,D076,11,google,current,gemini-3.5-flash,True,False,1,0.001475,
2026-07-07T23:12:09.896024+00:00,S12,D076,33,google,current,gemini-3.5-flash,True,False,1,0.001475,
2026-07-07T23:12:10.160815+00:00,S12,D077,11,google,current,gemini-3.5-flash,True,False,1,0.001524,
2026-07-07T23:12:10.340799+00:00,S12,D077,22,google,current,gemini-3.5-flash,True,False,1,0.001524,
2026-07-07T23:12:10.341179+00:00,S12,D077,33,google,current,gemini-3.5-flash,True,False,1,0.001524,
2026-07-07T23:12:10.694603+00:00,S12,D078,11,google,current,gemini-3.5-flash,True,False,1,0.001467,
2026-07-07T23:12:10.849747+00:00,S12,D078,22,google,current,gemini-3.5-flash,True,False,1,0.001467,
2026-07-07T23:12:11.063748+00:00,S12,D078,33,google,current,gemini-3.5-flash,True,False,1,0.001449,
2026-07-07T23:12:11.172295+00:00,S12,D079,11,google,current,gemini-3.5-flash,True,False,1,0.001299,
2026-07-07T23:12:11.357271+00:00,S12,D079,22,google,current,gemini-3.5-flash,True,False,1,0.001299,
2026-07-07T23:12:11.601366+00:00,S12,D079,33,google,current,gemini-3.5-flash,True,False,1,0.001425,
2026-07-07T23:12:11.869085+00:00,S12,D080,11,google,current,gemini-3.5-flash,True,False,1,0.001497,
2026-07-07T23:12:11.993947+00:00,S12,D080,22,google,current,gemini-3.5-flash,True,False,1,0.001497,
2026-07-07T23:12:12.397974+00:00,S12,D080,33,google,current,gemini-3.5-flash,True,False,1,0.001497,
2026-07-07T23:12:12.458057+00:00,S12,D081,11,google,current,gemini-3.5-flash,True,False,1,0.001323,
2026-07-07T23:12:12.660501+00:00,S12,D081,22,google,current,gemini-3.5-flash,True,False,1,0.001323,
2026-07-07T23:12:12.776477+00:00,S12,D081,33,google,current,gemini-3.5-flash,True,False,1,0.001323,
2026-07-07T23:12:13.293022+00:00,S12,D082,11,google,current,gemini-3.5-flash,True,False,1,0.001413,
2026-07-07T23:12:13.336676+00:00,S12,D082,22,google,current,gemini-3.5-flash,True,False,1,0.001413,
2026-07-07T23:12:13.425856+00:00,S12,D082,33,google,current,gemini-3.5-flash,True,False,1,0.001413,
2026-07-07T23:12:13.732474+00:00,S12,D083,11,google,current,gemini-3.5-flash,True,False,1,0.001593,
2026-07-07T23:12:13.941371+00:00,S12,D083,22,google,current,gemini-3.5-flash,True,False,1,0.001593,
2026-07-07T23:12:14.255458+00:00,S12,D084,11,google,current,gemini-3.5-flash,True,False,1,0.001403,
2026-07-07T23:12:14.274812+00:00,S12,D083,33,google,current,gemini-3.5-flash,True,False,1,0.001593,
2026-07-07T23:12:14.490507+00:00,S12,D084,22,google,current,gemini-3.5-flash,True,False,1,0.001403,
2026-07-07T23:12:14.731374+00:00,S12,D085,11,google,current,gemini-3.5-flash,True,False,1,0.001323,
2026-07-07T23:12:14.734281+00:00,S12,D084,33,google,current,gemini-3.5-flash,True,False,1,0.001394,
2026-07-07T23:12:14.978912+00:00,S12,D085,22,google,current,gemini-3.5-flash,True,False,1,0.001323,
2026-07-07T23:12:15.213249+00:00,S13,C001,11,openai,current,gpt-5.4-nano,True,False,1,0.000228,
2026-07-07T23:12:15.373342+00:00,S12,D086,11,google,current,gemini-3.5-flash,True,False,1,0.001578,
2026-07-07T23:12:15.462734+00:00,S12,D085,33,google,current,gemini-3.5-flash,True,False,1,0.001332,
2026-07-07T23:12:15.755144+00:00,S13,C001,22,openai,current,gpt-5.4-nano,True,False,1,0.000255,
2026-07-07T23:12:15.826446+00:00,S12,D086,22,google,current,gemini-3.5-flash,True,False,1,0.001398,
2026-07-07T23:12:15.907216+00:00,S12,D086,33,google,current,gemini-3.5-flash,True,False,1,0.001578,
2026-07-07T23:12:15.913646+00:00,S12,D087,11,google,current,gemini-3.5-flash,True,False,1,0.001386,
2026-07-07T23:12:16.002921+00:00,S13,C002,11,openai,current,gpt-5.4-nano,True,False,1,0.000246,
2026-07-07T23:12:16.230955+00:00,S13,C001,33,openai,current,gpt-5.4-nano,True,False,1,0.000335,
2026-07-07T23:12:16.316315+00:00,S12,D087,33,google,current,gemini-3.5-flash,True,False,1,0.001386,
2026-07-07T23:12:16.316462+00:00,S13,C002,22,openai,current,gpt-5.4-nano,True,False,1,0.000296,
2026-07-07T23:12:16.509007+00:00,S13,C003,11,openai,current,gpt-5.4-nano,True,False,1,0.00027,
2026-07-07T23:12:16.525944+00:00,S12,D087,22,google,current,gemini-3.5-flash,True,False,1,0.001386,
2026-07-07T23:12:16.613853+00:00,S12,D088,11,google,current,gemini-3.5-flash,True,False,1,0.001492,
2026-07-07T23:12:16.622426+00:00,S13,C003,22,openai,current,gpt-5.4-nano,True,False,1,0.000261,
2026-07-07T23:12:16.707029+00:00,S13,C002,33,openai,current,gpt-5.4-nano,True,False,1,0.000365,
2026-07-07T23:12:16.890149+00:00,S13,C003,33,openai,current,gpt-5.4-nano,True,False,1,0.000269,
2026-07-07T23:12:16.894175+00:00,S13,C004,11,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:16.943416+00:00,S12,D088,22,google,current,gemini-3.5-flash,True,False,1,0.001672,
2026-07-07T23:12:16.990751+00:00,S12,D088,33,google,current,gemini-3.5-flash,True,False,1,0.001492,
2026-07-07T23:12:17.230442+00:00,S12,D071,22,google,current,gemini-3.5-flash,True,False,1,0.001548,
2026-07-07T23:12:17.257773+00:00,S13,C004,22,openai,current,gpt-5.4-nano,True,False,1,0.000263,
2026-07-07T23:12:17.442328+00:00,S12,D089,11,google,current,gemini-3.5-flash,True,False,1,0.001639,
2026-07-07T23:12:17.472770+00:00,S12,D089,22,google,current,gemini-3.5-flash,True,False,1,0.001594,
2026-07-07T23:12:17.478900+00:00,S13,C005,11,openai,current,gpt-5.4-nano,True,False,1,0.000241,
2026-07-07T23:12:17.631208+00:00,S13,C004,33,openai,current,gpt-5.4-nano,True,False,1,0.000307,
2026-07-07T23:12:17.667645+00:00,S13,C006,11,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:12:17.740682+00:00,S13,C005,22,openai,current,gpt-5.4-nano,True,False,1,0.000276,
2026-07-07T23:12:17.810315+00:00,S12,D089,33,google,current,gemini-3.5-flash,True,False,1,0.001594,
2026-07-07T23:12:17.832178+00:00,S12,D090,11,google,current,gemini-3.5-flash,True,False,1,0.001484,
2026-07-07T23:12:17.859711+00:00,S13,C005,33,openai,current,gpt-5.4-nano,True,False,1,0.00028,
2026-07-07T23:12:17.950085+00:00,S13,C006,22,openai,current,gpt-5.4-nano,True,False,1,0.000255,
2026-07-07T23:12:18.019043+00:00,S13,C006,33,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:18.155120+00:00,S13,C007,22,openai,current,gpt-5.4-nano,True,False,1,0.000249,
2026-07-07T23:12:18.192747+00:00,S12,D090,22,google,current,gemini-3.5-flash,True,False,1,0.001456,
2026-07-07T23:12:18.289489+00:00,S13,C008,11,openai,current,gpt-5.4-nano,True,False,1,0.000236,
2026-07-07T23:12:18.326522+00:00,S12,D090,33,google,current,gemini-3.5-flash,True,False,1,0.001456,
2026-07-07T23:12:18.367940+00:00,S13,C007,11,openai,current,gpt-5.4-nano,True,False,1,0.000291,
2026-07-07T23:12:18.773093+00:00,S13,C009,11,openai,current,gpt-5.4-nano,True,False,1,0.000248,
2026-07-07T23:12:18.833737+00:00,S13,C009,22,openai,current,gpt-5.4-nano,True,False,1,0.000223,
2026-07-07T23:12:18.855552+00:00,S13,C008,22,openai,current,gpt-5.4-nano,True,False,1,0.00032,
2026-07-07T23:12:18.965105+00:00,S13,C008,33,openai,current,gpt-5.4-nano,True,False,1,0.000234,
2026-07-07T23:12:19.041555+00:00,S13,C007,33,openai,current,gpt-5.4-nano,True,False,1,0.000274,
2026-07-07T23:12:19.075774+00:00,S13,C009,33,openai,current,gpt-5.4-nano,True,False,1,0.000251,
2026-07-07T23:12:19.110066+00:00,S13,C010,11,openai,current,gpt-5.4-nano,True,False,1,0.000245,
2026-07-07T23:12:19.239187+00:00,S13,C010,22,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:12:19.415191+00:00,S13,C010,33,openai,current,gpt-5.4-nano,True,False,1,0.000233,
2026-07-07T23:12:19.680486+00:00,S13,C011,11,openai,current,gpt-5.4-nano,True,False,1,0.000283,
2026-07-07T23:12:19.807415+00:00,S13,C012,11,openai,current,gpt-5.4-nano,True,False,1,0.000203,
2026-07-07T23:12:19.807574+00:00,S13,C011,22,openai,current,gpt-5.4-nano,True,False,1,0.000248,
2026-07-07T23:12:20.116638+00:00,S13,C013,11,openai,current,gpt-5.4-nano,True,False,1,0.000211,
2026-07-07T23:12:20.268400+00:00,S13,C011,33,openai,current,gpt-5.4-nano,True,False,1,0.000319,
2026-07-07T23:12:20.311114+00:00,S13,C012,33,openai,current,gpt-5.4-nano,True,False,1,0.000281,
2026-07-07T23:12:20.466559+00:00,S13,C013,22,openai,current,gpt-5.4-nano,True,False,1,0.000239,
2026-07-07T23:12:20.805424+00:00,S13,C014,11,openai,current,gpt-5.4-nano,True,False,1,0.00026,
2026-07-07T23:12:20.837300+00:00,S13,C014,33,openai,current,gpt-5.4-nano,True,False,1,0.00024,
2026-07-07T23:12:20.900766+00:00,S13,C015,22,openai,current,gpt-5.4-nano,True,False,1,0.00024,
2026-07-07T23:12:20.993700+00:00,S13,C014,22,openai,current,gpt-5.4-nano,True,False,1,0.000264,
2026-07-07T23:12:21.176433+00:00,S13,C012,22,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:21.295947+00:00,S13,C016,11,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:21.327945+00:00,S13,C013,33,openai,current,gpt-5.4-nano,True,False,1,0.00028,
2026-07-07T23:12:21.505498+00:00,S13,C015,11,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:21.646982+00:00,S13,C017,11,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:21.664498+00:00,S13,C016,22,openai,current,gpt-5.4-nano,True,False,1,0.000288,
2026-07-07T23:12:21.800587+00:00,S13,C015,33,openai,current,gpt-5.4-nano,True,False,1,0.000339,
2026-07-07T23:12:21.897850+00:00,S13,C017,22,openai,current,gpt-5.4-nano,True,False,1,0.000258,
2026-07-07T23:12:21.937169+00:00,S13,C016,33,openai,current,gpt-5.4-nano,True,False,1,0.000296,
2026-07-07T23:12:22.066769+00:00,S13,C017,33,openai,current,gpt-5.4-nano,True,False,1,0.000269,
2026-07-07T23:12:22.177986+00:00,S13,C018,22,openai,current,gpt-5.4-nano,True,False,1,0.000264,
2026-07-07T23:12:22.270159+00:00,S13,C018,33,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:22.509345+00:00,S13,C019,11,openai,current,gpt-5.4-nano,True,False,1,0.000254,
2026-07-07T23:12:22.552379+00:00,S13,C019,22,openai,current,gpt-5.4-nano,True,False,1,0.000261,
2026-07-07T23:12:22.577594+00:00,S13,C018,11,openai,current,gpt-5.4-nano,True,False,1,0.000363,
2026-07-07T23:12:22.779253+00:00,S13,C019,33,openai,current,gpt-5.4-nano,True,False,1,0.00029,
2026-07-07T23:12:22.883232+00:00,S13,C021,11,openai,current,gpt-5.4-nano,True,False,1,0.00019,
2026-07-07T23:12:22.958425+00:00,S13,C020,11,openai,current,gpt-5.4-nano,True,False,1,0.000246,
2026-07-07T23:12:23.129197+00:00,S13,C020,22,openai,current,gpt-5.4-nano,True,False,1,0.000293,
2026-07-07T23:12:23.196247+00:00,S13,C021,22,openai,current,gpt-5.4-nano,True,False,1,0.00023,
2026-07-07T23:12:23.339370+00:00,S13,C020,33,openai,current,gpt-5.4-nano,True,False,1,0.000286,
2026-07-07T23:12:23.446807+00:00,S13,C021,33,openai,current,gpt-5.4-nano,True,False,1,0.000225,
2026-07-07T23:12:23.619967+00:00,S13,C022,22,openai,current,gpt-5.4-nano,True,False,1,0.000247,
2026-07-07T23:12:23.690625+00:00,S13,C022,33,openai,current,gpt-5.4-nano,True,False,1,0.000229,
2026-07-07T23:12:23.855048+00:00,S13,C022,11,openai,current,gpt-5.4-nano,True,False,1,0.000267,
2026-07-07T23:12:23.860706+00:00,S13,C023,11,openai,current,gpt-5.4-nano,True,False,1,0.000244,
2026-07-07T23:12:23.913370+00:00,S13,C023,22,openai,current,gpt-5.4-nano,True,False,1,0.000244,
2026-07-07T23:12:24.569590+00:00,S13,C024,22,openai,current,gpt-5.4-nano,True,False,1,0.000283,
2026-07-07T23:12:24.600243+00:00,S13,C024,33,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:24.608535+00:00,S13,C025,22,openai,current,gpt-5.4-nano,True,False,1,0.000241,
2026-07-07T23:12:24.674584+00:00,S13,C023,33,openai,current,gpt-5.4-nano,True,False,1,0.000393,
2026-07-07T23:12:24.682162+00:00,S13,C024,11,openai,current,gpt-5.4-nano,True,False,1,0.000334,
2026-07-07T23:12:24.943198+00:00,S13,C025,11,openai,current,gpt-5.4-nano,True,False,1,0.000364,
2026-07-07T23:12:24.953544+00:00,S13,C026,11,openai,current,gpt-5.4-nano,True,False,1,0.000225,
2026-07-07T23:12:25.250127+00:00,S13,C026,22,openai,current,gpt-5.4-nano,True,False,1,0.00028,
2026-07-07T23:12:25.340929+00:00,S13,C025,33,openai,current,gpt-5.4-nano,True,False,1,0.000309,
2026-07-07T23:12:25.525310+00:00,S13,C027,11,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:25.626504+00:00,S13,C027,22,openai,current,gpt-5.4-nano,True,False,1,0.000292,
2026-07-07T23:12:25.710810+00:00,S13,C028,11,openai,current,gpt-5.4-nano,True,False,1,0.000249,
2026-07-07T23:12:25.764705+00:00,S13,C027,33,openai,current,gpt-5.4-nano,True,False,1,0.000277,
2026-07-07T23:12:25.989395+00:00,S13,C029,22,openai,current,gpt-5.4-nano,True,False,1,0.000219,
2026-07-07T23:12:26.018860+00:00,S13,C028,22,openai,current,gpt-5.4-nano,True,False,1,0.000315,
2026-07-07T23:12:26.060459+00:00,S13,C028,33,openai,current,gpt-5.4-nano,True,False,1,0.000263,
2026-07-07T23:12:26.170385+00:00,S13,C029,11,openai,current,gpt-5.4-nano,True,False,1,0.000282,
2026-07-07T23:12:26.184711+00:00,S13,C026,33,openai,current,gpt-5.4-nano,True,False,1,0.000311,
2026-07-07T23:12:26.309728+00:00,S13,C029,33,openai,current,gpt-5.4-nano,True,False,1,0.000242,
2026-07-07T23:12:26.715368+00:00,S13,C030,22,openai,current,gpt-5.4-nano,True,False,1,0.000289,
2026-07-07T23:12:26.820531+00:00,S13,C031,11,openai,current,gpt-5.4-nano,True,False,1,0.000237,
2026-07-07T23:12:26.837754+00:00,S13,C030,11,openai,current,gpt-5.4-nano,True,False,1,0.0003,
2026-07-07T23:12:26.929887+00:00,S13,C031,33,openai,current,gpt-5.4-nano,True,False,1,0.000254,
2026-07-07T23:12:27.046400+00:00,S13,C032,11,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:27.056508+00:00,S13,C032,22,openai,current,gpt-5.4-nano,True,False,1,0.000215,
2026-07-07T23:12:27.127753+00:00,S13,C031,22,openai,current,gpt-5.4-nano,True,False,1,0.000285,
2026-07-07T23:12:27.129183+00:00,S13,C030,33,openai,current,gpt-5.4-nano,True,False,1,0.000372,
2026-07-07T23:12:27.455561+00:00,S13,C033,11,openai,current,gpt-5.4-nano,True,False,1,0.000224,
2026-07-07T23:12:27.514213+00:00,S13,C032,33,openai,current,gpt-5.4-nano,True,False,1,0.000245,
2026-07-07T23:12:27.659836+00:00,S13,C033,33,openai,current,gpt-5.4-nano,True,False,1,0.000246,
2026-07-07T23:12:27.734215+00:00,S13,C033,22,openai,current,gpt-5.4-nano,True,False,1,0.000195,
2026-07-07T23:12:27.884244+00:00,S13,C034,11,openai,current,gpt-5.4-nano,True,False,1,0.000253,
2026-07-07T23:12:28.070434+00:00,S13,C035,11,openai,current,gpt-5.4-nano,True,False,1,0.000229,
2026-07-07T23:12:28.093333+00:00,S13,C034,22,openai,current,gpt-5.4-nano,True,False,1,0.000225,
2026-07-07T23:12:28.392949+00:00,S13,C035,22,openai,current,gpt-5.4-nano,True,False,1,0.00028,
2026-07-07T23:12:28.498546+00:00,S13,C035,33,openai,current,gpt-5.4-nano,True,False,1,0.000273,
2026-07-07T23:12:28.498918+00:00,S13,C036,11,openai,current,gpt-5.4-nano,True,False,1,0.000248,
2026-07-07T23:12:28.687501+00:00,S13,C036,33,openai,current,gpt-5.4-nano,True,False,1,0.000227,
2026-07-07T23:12:28.896781+00:00,S13,C034,33,openai,current,gpt-5.4-nano,True,False,1,0.000297,
2026-07-07T23:12:29.123593+00:00,S13,C036,22,openai,current,gpt-5.4-nano,True,False,1,0.00024,
2026-07-07T23:12:29.183293+00:00,S13,C037,22,openai,current,gpt-5.4-nano,True,False,1,0.000295,
2026-07-07T23:12:29.204428+00:00,S13,C037,11,openai,current,gpt-5.4-nano,True,False,1,0.000325,
2026-07-07T23:12:29.304816+00:00,S13,C037,33,openai,current,gpt-5.4-nano,True,False,1,0.000275,
2026-07-07T23:12:29.604384+00:00,S13,C038,11,openai,current,gpt-5.4-nano,True,False,1,0.000263,
2026-07-07T23:12:29.877606+00:00,S13,C039,22,openai,current,gpt-5.4-nano,True,False,1,0.000255,
2026-07-07T23:12:29.916754+00:00,S13,C038,22,openai,current,gpt-5.4-nano,True,False,1,0.000322,
2026-07-07T23:12:30.002297+00:00,S13,C038,33,openai,current,gpt-5.4-nano,True,False,1,0.00027,
2026-07-07T23:12:30.061743+00:00,S13,C039,11,openai,current,gpt-5.4-nano,True,False,1,0.000262,
2026-07-07T23:12:30.155486+00:00,S13,C040,11,openai,current,gpt-5.4-nano,True,False,1,0.00025,
2026-07-07T23:12:30.301092+00:00,S13,C039,33,openai,current,gpt-5.4-nano,True,False,1,0.00025,
2026-07-07T23:12:30.396777+00:00,S13,C040,33,openai,current,gpt-5.4-nano,True,False,1,0.000271,
2026-07-07T23:12:30.544367+00:00,S13,C041,11,openai,current,gpt-5.4-nano,True,False,1,0.000245,
2026-07-07T23:12:30.681063+00:00,S13,C042,11,openai,current,gpt-5.4-nano,True,False,1,0.000169,
2026-07-07T23:12:30.691192+00:00,S13,C040,22,openai,current,gpt-5.4-nano,True,False,1,0.000305,
2026-07-07T23:12:30.839398+00:00,S13,C041,33,openai,current,gpt-5.4-nano,True,False,1,0.000259,
2026-07-07T23:12:30.944844+00:00,S13,C041,22,openai,current,gpt-5.4-nano,True,False,1,0.000319,
2026-07-07T23:12:30.978946+00:00,S13,C042,22,openai,current,gpt-5.4-nano,True,False,1,0.000234,
2026-07-07T23:12:31.218723+00:00,S13,C042,33,openai,current,gpt-5.4-nano,True,False,1,0.000194,
2026-07-07T23:12:31.243018+00:00,S13,C043,11,openai,current,gpt-5.4-nano,True,False,1,0.000272,
2026-07-07T23:12:31.458265+00:00,S13,C044,11,openai,current,gpt-5.4-nano,True,False,1,0.000191,
2026-07-07T23:12:31.560541+00:00,S13,C043,33,openai,current,gpt-5.4-nano,True,False,1,0.000257,
2026-07-07T23:12:31.654931+00:00,S13,C044,33,openai,current,gpt-5.4-nano,True,False,1,0.000191,
2026-07-07T23:12:31.721066+00:00,S13,C044,22,openai,current,gpt-5.4-nano,True,False,1,0.000243,
2026-07-07T23:12:31.758803+00:00,S13,C043,22,openai,current,gpt-5.4-nano,True,False,1,0.000329,
2026-07-07T23:12:31.940742+00:00,S13,C045,11,openai,current,gpt-5.4-nano,True,False,1,0.000275,
2026-07-07T23:12:32.100645+00:00,S13,C045,22,openai,current,gpt-5.4-nano,True,False,1,0.000251,
2026-07-07T23:12:32.331888+00:00,S13,D046,11,openai,current,gpt-5.4-nano,True,False,1,0.000234,
2026-07-07T23:12:32.369450+00:00,S13,C045,33,openai,current,gpt-5.4-nano,True,False,1,0.000261,
2026-07-07T23:12:32.663765+00:00,S13,D046,22,openai,current,gpt-5.4-nano,True,False,1,0.000238,
2026-07-07T23:12:32.779897+00:00,S13,D047,11,openai,current,gpt-5.4-nano,True,False,1,0.000234,
2026-07-07T23:12:32.885217+00:00,S13,D046,33,openai,current,gpt-5.4-nano,True,False,1,0.00023,
